datetime,node_id,tag_id,tag_rssi,tag_volt
2026/01/30 09:17:37.386,205,0081f986054d,-79,2.74
2026/01/30 09:18:03.762,203,0081f986054d,-78,2.74
2026/01/30 09:18:06.821,699,0081f986054d,-81,2.74
2026/01/30 09:18:08.802,692,0081f986054d,-90,2.79
2026/01/30 09:18:08.959,695,0081f986054d,-69,2.74
2026/01/30 09:18:28.651,698,0081f986054d,-87,2.79
2026/01/30 09:18:39.583,204,0081f986054d,-90,2.74
2026/01/30 09:18:47.908,696,0081f986054d,-76,2.74
2026/01/30 09:18:48.744,700,0081f986054d,-88,2.74
2026/01/30 09:18:49.224,697,0081f986054d,-73,2.74
2026/01/30 09:18:51.535,691,0081f986054d,-85,2.74
2026/01/30 09:18:55.427,202,0081f986054d,-78,2.79
2026/01/30 09:18:56.793,730,0081f986054d,-77,2.79
2026/01/30 09:18:58.307,205,0081f986054d,-79,2.79
2026/01/30 09:18:58.663,729,0081f986054d,-83,2.79
2026/01/30 09:19:24.822,203,0081f986054d,-78,2.74
2026/01/30 09:19:27.608,699,0081f986054d,-82,2.74
2026/01/30 09:19:31.439,695,0081f986054d,-66,2.74
2026/01/30 09:19:50.937,698,0081f986054d,-86,2.79
2026/01/30 09:20:08.458,696,0081f986054d,-82,2.79
2026/01/30 09:20:10.221,700,0081f986054d,-86,2.74
2026/01/30 09:20:10.229,697,0081f986054d,-76,2.74
2026/01/30 09:20:13.218,691,0081f986054d,-76,2.74
2026/01/30 09:20:16.282,202,0081f986054d,-78,2.74
2026/01/30 09:20:19.421,730,0081f986054d,-79,2.79
2026/01/30 09:20:21.341,729,0081f986054d,-87,2.79
2026/01/30 09:20:45.847,203,0081f986054d,-81,2.74
2026/01/30 09:20:46.779,692,0081f986054d,-89,2.74
2026/01/30 09:20:48.929,699,0081f986054d,-84,2.74
2026/01/30 09:20:53.388,695,0081f986054d,-70,2.74
2026/01/30 09:21:13.079,698,0081f986054d,-87,2.74
2026/01/30 09:21:14.503,728,0081f986054d,-88,2.74
2026/01/30 09:21:29.105,696,0081f986054d,-81,2.79
2026/01/30 09:21:31.640,697,0081f986054d,-78,2.79
2026/01/30 09:21:34.534,691,0081f986054d,-75,2.79
2026/01/30 09:21:37.588,202,0081f986054d,-86,2.79
2026/01/30 09:21:41.943,730,0081f986054d,-78,2.74
2026/01/30 09:21:43.864,729,0081f986054d,-87,2.74
2026/01/30 09:22:06.810,203,0081f986054d,-75,2.79
2026/01/30 09:22:09.568,699,0081f986054d,-79,2.79
2026/01/30 09:22:15.438,695,0081f986054d,-73,2.74
2026/01/30 09:22:35.380,698,0081f986054d,-81,2.74
2026/01/30 09:22:36.652,728,0081f986054d,-89,2.74
2026/01/30 09:22:40.706,204,0081f986054d,-88,2.74
2026/01/30 09:22:49.954,696,0081f986054d,-73,2.74
2026/01/30 09:22:53.042,697,0081f986054d,-80,2.79
2026/01/30 09:22:55.661,691,0081f986054d,-84,2.74
2026/01/30 09:22:58.454,202,0081f986054d,-82,2.74
2026/01/30 09:23:06.612,729,0081f986054d,-79,2.74
2026/01/30 09:23:28.126,203,0081f986054d,-76,2.74
2026/01/30 09:23:31.326,699,0081f986054d,-82,2.74
2026/01/30 09:23:37.893,695,0081f986054d,-68,2.74
2026/01/30 09:23:57.454,698,0081f986054d,-81,2.74
2026/01/30 09:24:00.844,204,0081f986054d,-89,2.74
2026/01/30 09:24:10.590,696,0081f986054d,-75,2.79
2026/01/30 09:24:14.043,697,0081f986054d,-74,2.79
2026/01/30 09:24:15.349,700,0081f986054d,-82,2.79
2026/01/30 09:24:16.788,691,0081f986054d,-83,2.79
2026/01/30 09:24:19.672,202,0081f986054d,-76,2.79
2026/01/30 09:24:24.575,205,0081f986054d,-80,2.79
2026/01/30 09:24:27.262,730,0081f986054d,-74,2.79
2026/01/30 09:24:29.185,729,0081f986054d,-79,2.79
2026/01/30 09:24:44.028,692,0081f986054d,-88,2.79
2026/01/30 09:24:49.393,203,0081f986054d,-78,2.79
2026/01/30 09:24:52.220,699,0081f986054d,-77,2.74
2026/01/30 09:24:59.925,695,0081f986054d,-69,2.74
2026/01/30 09:25:19.430,698,0081f986054d,-78,2.6
2026/01/30 09:25:20.697,728,0081f986054d,-85,2.6
2026/01/30 09:25:21.336,204,0081f986054d,-87,2.6
2026/01/30 09:25:31.228,696,0081f986054d,-71,2.6
2026/01/30 09:25:34.863,697,0081f986054d,-75,2.6
2026/01/30 09:25:36.903,700,0081f986054d,-93,2.74
2026/01/30 09:25:37.526,691,0081f986054d,-82,2.74
2026/01/30 09:25:40.444,202,0081f986054d,-76,2.74
2026/01/30 09:25:45.123,205,0081f986054d,-78,2.79
2026/01/30 09:25:49.970,730,0081f986054d,-76,2.79
2026/01/30 09:25:51.728,729,0081f986054d,-80,2.74
2026/01/30 09:26:03.063,692,0081f986054d,-90,2.74
2026/01/30 09:26:10.644,203,0081f986054d,-83,2.74
2026/01/30 09:26:13.814,699,0081f986054d,-76,2.74
2026/01/30 09:26:22.086,695,0081f986054d,-66,2.74
2026/01/30 09:26:41.980,698,0081f986054d,-77,2.79
2026/01/30 09:26:42.021,204,0081f986054d,-86,2.79
2026/01/30 09:26:43.023,728,0081f986054d,-87,2.79
2026/01/30 09:26:52.256,696,0081f986054d,-73,2.74
2026/01/30 09:26:56.181,697,0081f986054d,-79,2.74
2026/01/30 09:26:58.940,691,0081f986054d,-80,2.74
2026/01/30 09:27:02.704,202,0081f986054d,-81,2.74
